nplv,DT,ПРОФИЛЬ,t вып-обр,t обработка,t под током,t продувка,ПСН гр.,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,температура последняя,Ar (интенс.),эл. энергия (интенс.),произв жидкая сталь,произв количество обработок,произв  количество плавок,произв количество плавок (цел),расход газ Ar,сыпуч известь РП,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2,ферспл  FeV-80,ферспл  Mn5Si65Al0.5,ферспл SiMn18,ферспл  фх850А,эл. энергия,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Cu_1,химсталь первый Mn_1,химсталь первый Mo_1,химсталь первый N_1,химсталь первый Ni_1,химсталь первый P_1,химсталь первый S_1,химсталь первый Si_1,химсталь первый Ti_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Cu,химсталь последний Mn,химсталь последний Mo,химсталь последний N,химсталь последний Ni,химсталь последний P,химсталь последний S,химсталь последний Si,химсталь последний Ti,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2
г683863?:?9,2070-11-05 06:30:00,Р65,6.0,44.9166667,17.3,44.1833333,2.2866607999999995,0.46098019999999995,0.157059,0.196907,0.139227,0.0380415,1615.0,1590.0,11.4891156,12388.4393064,115.8,1.0,1.0,1.0,16.889,0.087,0.05,0.48200000000000004,0.05,0.02,0.047671,0.124,0.315,0.27699999999999997,3572.0,0.002,0.418,0.28600000000000003,0.10800000000000001,0.618,0.006999999999999999,0.012,0.084,0.006999999999999999,0.017,0.43200000000000005,0.001,0.034,0.003,0.779,0.0004,0.413,0.109,0.7879999999999999,0.006999999999999999,0.012,0.084,0.009000000000000001,0.013000000000000001,0.545,0.003,0.035,4.8,52.8,0.5,17.3,0.14,2.2,23.8,4.0,54.7,0.4,13.8,0.14,2.1,26.6
г683863?:?;,2070-11-05 08:18:00,Р65,13.0,46.033333299999995,22.533333300000002,46.033333299999995,2.4244459,0.44727,0.12700799999999998,0.1137595,0.10635399999999999,0.0384879,1585.0,1604.0,7.7428675,12844.970414200001,113.3,1.0,1.0,1.0,11.880999999999998,,0.05,0.48100000000000004,0.086,0.02,0.04796,0.111,0.18100000000000002,0.22399999999999998,4824.0,0.002,0.426,0.313,0.11900000000000001,0.687,0.006999999999999999,0.01,0.07,0.01,0.018000000000000002,0.46399999999999997,0.002,0.003,0.003,0.779,0.0002,0.418,0.11900000000000001,0.787,0.006999999999999999,0.012,0.07,0.011000000000000001,0.013000000000000001,0.5710000000000001,0.004,0.036000000000000004,5.1,58.4,0.6,11.2,0.11,2.7,21.4,5.6,60.6,0.6,5.7,0.09,2.3,25.8
г683863?:?=,2070-11-05 10:05:00,Р65,24.0,43.85,18.8666667,43.85,2.6581986,0.41893500000000006,0.13551300000000002,0.125506,0.135469,0.0396491,1591.0,1590.0,8.712656800000001,12380.565370999999,116.9,1.0,1.0,1.0,12.735,,0.05,0.444,0.07,0.02,0.049407,0.15,0.19899999999999998,0.239,3893.0,0.002,0.467,0.309,0.095,0.682,0.005,0.009000000000000001,0.06,0.01,0.015,0.444,0.002,0.003,0.004,0.762,0.0002,0.41600000000000004,0.095,0.792,0.005,0.012,0.06,0.01,0.013999999999999999,0.563,0.004,0.036000000000000004,5.1,59.6,0.3,9.6,0.07,2.7,22.1,5.2,53.4,0.7,5.0,0.1,2.4,22.7
г683863?:?>,2070-11-05 10:58:00,Р65,28.0,42.35,15.3,42.35,2.0,0.434075,0.137781,0.1317725,0.114255,0.0392134,1588.0,1587.0,6.50366,12156.862745100001,114.7,1.0,1.0,1.0,9.181000000000001,,0.05,0.462,0.07,0.02,0.048864,0.115,0.21,0.243,3100.0,0.002,0.418,0.302,0.087,0.667,0.008,0.013000000000000001,0.07400000000000001,0.008,0.016,0.449,0.002,0.003,0.003,0.785,0.0002,0.41600000000000004,0.09,0.784,0.006999999999999999,0.011000000000000001,0.075,0.009000000000000001,0.013999999999999999,0.557,0.004,0.037000000000000005,4.3,55.7,0.7,14.6,0.18,2.2,24.8,4.8,55.6,0.3,15.0,0.08,2.2,26.0
г683863?:??,2070-11-05 11:52:00,Р65,27.0,44.2,20.283333300000002,44.2,3.2093967999999995,0.40329499999999996,0.130977,0.11345050000000001,0.119433,0.0402582,1580.0,1580.0,7.478280499999999,13527.3623665,118.2,1.0,1.0,1.0,11.017999999999999,,0.05,0.426,0.07,0.02,0.050166,0.131,0.18,0.231,4573.0,0.002,0.46299999999999997,0.312,0.098,0.6940000000000001,0.005,0.009000000000000001,0.057,0.01,0.017,0.45899999999999996,0.002,0.003,0.003,0.778,0.0002,0.41600000000000004,0.098,0.79,0.004,0.011000000000000001,0.057999999999999996,0.011000000000000001,0.013000000000000001,0.5579999999999999,0.004,0.038,5.0,57.9,0.6,12.3,0.21,2.4,23.7,5.3,52.0,0.5,5.5,0.09,2.3,22.4
г683863?;66,2070-11-05 12:44:00,Р65,30.0,41.6666667,15.65,41.6666667,2.0,0.360385,0.130977,0.0630315,0.066499,0.037355599999999996,1591.0,1585.0,10.54728,12111.182108600002,110.0,1.0,1.0,1.0,14.649000000000001,,0.05,0.375,0.071,0.02,0.046549,0.073,0.1,0.231,3159.0,0.002,0.503,0.303,0.111,0.718,0.006,0.012,0.063,0.008,0.015,0.488,0.002,0.003,0.004,0.777,0.0002,0.413,0.111,0.7759999999999999,0.004,0.012,0.063,0.01,0.012,0.5529999999999999,0.003,0.036000000000000004,5.0,57.5,0.6,13.7,0.15,2.5,23.1,5.1,49.1,0.5,7.3,0.07,2.6,19.0
г683863?;67,2070-11-05 13:37:00,Р65,33.0,41.7,19.6833333,41.7,,0.42486999999999997,0.16443,0.17457650000000002,0.130722,0.0398522,1565.0,1578.0,8.1316547,11357.832345499999,116.8,1.0,1.0,1.0,11.302999999999999,0.066,0.05,0.444,0.071,0.02,0.04966,0.121,0.27899999999999997,0.29,3726.0,0.003,0.455,0.28,0.11,0.638,0.006,0.015,0.062,0.006999999999999999,0.024,0.45799999999999996,0.003,0.002,0.003,0.763,0.0001,0.413,0.11,0.779,0.005,0.013000000000000001,0.063,0.008,0.015,0.556,0.004,0.036000000000000004,5.1,46.0,1.1,9.1,0.12,2.3,19.9,5.0,59.9,0.6,4.7,0.1,2.3,25.7
г683863?;68,2070-11-05 14:27:00,Р65,34.0,41.3833333,19.216666699999998,41.3833333,2.3437014,0.36872,0.161028,0.10744649999999999,0.125579,0.0395328,1573.0,1575.0,10.110592,12673.3738075,116.6,1.0,1.0,1.0,13.947000000000001,,0.05,0.37799999999999995,0.07,0.02,0.049262,0.14300000000000002,0.17,0.284,4059.0,0.002,0.479,0.28600000000000003,0.10300000000000001,0.687,0.005,0.011000000000000001,0.06,0.009000000000000001,0.016,0.446,0.002,0.003,0.003,0.7659999999999999,0.0002,0.415,0.10400000000000001,0.784,0.004,0.011000000000000001,0.061,0.01,0.013000000000000001,0.5529999999999999,0.004,0.036000000000000004,4.9,52.0,0.4,10.1,0.16,2.4,22.0,5.3,58.7,0.4,8.0,0.08,2.3,25.2
г683863?;6:,2070-11-05 16:15:00,Р65,30.0,41.2,17.0166667,41.2,,0.42289499999999997,0.154791,0.13338250000000001,0.130529,0.040113800000000005,1596.0,1580.0,6.1967572,11473.4573947,118.4,1.0,1.0,1.0,8.493,,0.05,0.445,0.07,0.02,0.049986,0.139,0.212,0.273,3254.0,0.002,0.479,0.293,0.11900000000000001,0.6709999999999999,0.008,0.011000000000000001,0.073,0.01,0.018000000000000002,0.433,0.002,0.003,0.003,0.767,0.0003,0.413,0.11800000000000001,0.78,0.006999999999999999,0.013000000000000001,0.073,0.011000000000000001,0.015,0.5539999999999999,0.004,0.037000000000000005,5.3,54.0,0.5,12.8,0.2,2.2,24.3,5.1,59.5,0.6,5.0,0.1,2.3,25.5
г683863?;6<,2070-11-05 18:00:00,Р65,32.0,40.1833333,16.3666667,40.1833333,,0.39805820000000003,0.108297,0.089232,0.10905899999999999,0.039475,1572.0,1575.0,13.6780589,11819.1446029,115.4,1.0,1.0,1.0,18.320999999999998,,0.05,0.4,0.06,0.02,0.04919,0.126,0.141,0.191,3224.0,0.002,0.429,0.331,0.126,0.703,0.011000000000000001,0.012,0.086,0.011000000000000001,0.021,0.46299999999999997,0.002,0.002,0.004,0.76,0.0002,0.41700000000000004,0.126,0.777,0.01,0.011000000000000001,0.086,0.012,0.018000000000000002,0.556,0.004,0.036000000000000004,5.2,43.4,2.0,9.2,0.17,2.3,19.2,5.6,48.1,0.5,6.8,0.06,2.4,20.0
г683863?;6>,2070-11-05 19:50:00,Р65,21.0,45.1833333,17.466666699999998,45.1833333,2.0,0.45542,0.14968800000000002,0.1858735,0.14060999999999998,0.038894,1587.0,1576.0,6.4151973,13362.5954198,114.8,1.0,1.0,1.0,9.662,0.24100000000000002,0.05,0.484,0.066,0.02,0.048466,0.131,0.297,0.264,3890.0,0.001,0.43,0.29600000000000004,0.098,0.622,0.008,0.013000000000000001,0.067,0.009000000000000001,0.02,0.43799999999999994,0.001,0.003,0.003,0.757,0.0001,0.41600000000000004,0.09699999999999999,0.7879999999999999,0.006999999999999999,0.013999999999999999,0.067,0.01,0.013999999999999999,0.5660000000000001,0.003,0.037000000000000005,4.6,51.7,0.5,17.2,0.2,2.1,25.0,5.1,52.0,0.4,14.4,0.08,2.1,24.8
г683863?;6?,2070-11-05 20:44:00,Р65,20.0,41.0666667,16.3833333,41.0666667,2.0,0.444945,0.160461,0.1881025,0.157065,0.0400841,1584.0,1573.0,7.0056818,13290.335707,118.3,1.0,1.0,1.0,9.59,0.079,0.05,0.469,0.036000000000000004,0.02,0.049949,0.155,0.3,0.28300000000000003,3629.0,0.002,0.44,0.29100000000000004,0.094,0.625,0.006,0.012,0.064,0.006999999999999999,0.019,0.439,0.002,0.002,0.004,0.746,0.0002,0.415,0.092,0.787,0.005,0.013999999999999999,0.063,0.008,0.013999999999999999,0.5770000000000001,0.004,0.036000000000000004,4.9,56.6,0.3,13.7,0.09,2.2,25.6,5.8,57.9,0.3,9.1,0.06,2.2,25.8
г683863?;76,2070-11-05 21:40:00,Р65,14.0,42.2,17.0666667,42.2,2.0,0.413945,0.130977,0.1170715,0.116541,0.0381107,1576.0,1575.0,9.1379147,12642.1875,112.5,1.0,1.0,1.0,12.854000000000001,0.08,0.05,0.439,0.05,0.02,0.04749,0.125,0.18600000000000003,0.231,3596.0,0.002,0.45399999999999996,0.31,0.09300000000000001,0.6809999999999999,0.006999999999999999,0.013000000000000001,0.066,0.008,0.018000000000000002,0.46799999999999997,0.002,0.002,0.003,0.763,0.0002,0.41700000000000004,0.092,0.785,0.006,0.013999999999999999,0.066,0.009000000000000001,0.013999999999999999,0.573,0.003,0.035,4.7,56.0,0.2,14.6,0.12,2.2,25.9,4.7,56.6,0.3,12.5,0.07,2.2,25.9
г683863?;77,2070-11-05 22:29:00,Р65,17.0,41.033333299999995,19.2,41.033333299999995,2.0,0.42571499999999995,0.155925,0.1898655,0.12729100000000002,0.0397944,1566.0,1576.0,8.5649878,13562.5,116.8,1.0,1.0,1.0,11.715,0.079,0.05,0.446,0.048,0.02,0.049588,0.109,0.304,0.275,4340.0,0.002,0.43700000000000006,0.292,0.086,0.623,0.005,0.013000000000000001,0.06,0.008,0.017,0.456,0.002,0.003,0.003,0.7659999999999999,0.0001,0.418,0.087,0.7929999999999999,0.004,0.015,0.061,0.009000000000000001,0.015,0.5760000000000001,0.004,0.037000000000000005,5.3,57.5,0.3,11.4,0.13,2.3,25.3,6.1,53.2,0.5,4.4,0.07,2.8,19.0
г683863?;78,2070-11-05 23:17:00,Р65,19.0,42.5166667,16.0166667,42.5166667,2.0,0.38919000000000004,0.134946,0.1092715,0.098457,0.0399974,1577.0,1577.0,10.880438999999999,12837.8772112,115.5,1.0,1.0,1.0,15.42,0.08,0.05,0.408,0.049,0.02,0.049841,0.10099999999999999,0.174,0.23800000000000002,3427.0,0.002,0.46799999999999997,0.31,0.09300000000000001,0.6890000000000001,0.006,0.013000000000000001,0.063,0.011000000000000001,0.017,0.47200000000000003,0.002,0.003,0.003,0.7759999999999999,0.0002,0.418,0.09300000000000001,0.785,0.005,0.013000000000000001,0.063,0.012,0.013999999999999999,0.5720000000000001,0.004,0.038,6.2,57.0,0.7,11.8,0.09,2.6,22.2,6.6,59.0,0.6,6.4,0.06,2.6,22.4
г683863?;79,2070-11-06 00:08:00,Р65,20.0,42.5166667,17.3333333,42.5166667,2.0,0.36493000000000003,0.125874,0.053021000000000006,0.11164,0.0398522,1581.0,1583.0,9.7204234,12188.076923100001,116.2,1.0,1.0,1.0,13.776,0.08,0.05,0.382,0.075,0.02,0.04966,0.146,0.08199999999999999,0.222,3521.0,0.002,0.499,0.318,0.091,0.741,0.005,0.011000000000000001,0.057,0.013999999999999999,0.015,0.47,0.002,0.003,0.004,0.769,0.0005,0.419,0.09,0.792,0.005,0.013999999999999999,0.057,0.013999999999999999,0.012,0.5720000000000001,0.004,0.038,4.6,58.8,0.7,13.8,0.13,2.7,21.9,5.0,59.9,0.7,7.4,0.06,2.7,21.9
г683863?;8:,2070-11-06 10:11:00,Р65,41.0,45.5166667,20.5166667,45.5166667,3.8437226000000004,0.46608,0.112266,0.116407,0.16482,0.037675,1594.0,1629.0,8.7941719,14180.666125100002,111.2,1.0,1.0,1.0,13.245,0.121,0.05,0.507,0.048,0.02,0.046947,0.2,0.179,0.198,4849.0,0.002,0.39799999999999996,0.321,0.109,0.684,0.017,0.013000000000000001,0.067,0.01,0.019,0.431,0.001,0.003,0.004,0.758,0.0003,0.418,0.113,0.8,0.018000000000000002,0.01,0.07200000000000001,0.011000000000000001,0.012,0.5770000000000001,0.004,0.038,4.4,49.2,0.4,19.4,0.47,2.0,25.0,4.7,46.5,0.5,10.4,0.06,2.1,22.0
г683863?;8=,2070-11-06 13:07:00,Р65,36.0,50.55,23.6333333,50.55,3.200316,0.46802,0.100926,0.07652300000000001,0.099474,0.0386043,1559.0,1590.0,8.5851632,13300.7052186,114.1,1.0,1.0,1.0,14.466,0.064,0.05,0.513,0.044000000000000004,0.02,0.048105,0.11800000000000001,0.11800000000000001,0.17800000000000002,5239.0,0.002,0.41200000000000003,0.336,0.105,0.7190000000000001,0.008,0.01,0.086,0.01,0.02,0.479,0.002,0.002,0.004,0.765,0.0004,0.419,0.10400000000000001,0.787,0.006999999999999999,0.012,0.085,0.011000000000000001,0.015,0.565,0.004,0.036000000000000004,4.8,47.1,1.0,13.8,0.3,2.4,19.6,5.3,55.4,1.0,10.3,0.08,2.2,25.4
г683863?;8>,2070-11-06 13:57:00,Р65,49.0,41.533333299999995,18.05,41.533333299999995,2.3879004,0.488345,0.100359,0.081308,0.08897999999999999,0.039039199999999996,1575.0,1587.0,6.635880800000001,13070.3601108,115.5,1.0,1.0,1.0,9.093,,0.05,0.5379999999999999,0.045,0.02,0.048647,0.1,0.126,0.177,3932.0,0.002,0.391,0.335,0.11,0.7140000000000001,0.006,0.01,0.069,0.011000000000000001,0.019,0.474,0.002,0.002,0.003,0.7709999999999999,0.0001,0.41600000000000004,0.11,0.7879999999999999,0.006,0.012,0.069,0.011000000000000001,0.015,0.5660000000000001,0.004,0.035,6.2,46.0,0.8,9.0,0.14,2.4,19.1,5.8,57.0,0.7,8.1,0.07,2.2,25.8
г683863?;96,2070-11-06 15:44:00,Р65,42.0,44.533333299999995,13.55,44.533333299999995,,0.44568,0.112266,0.0859145,0.151539,0.040113800000000005,1591.0,1580.0,10.9731029,12925.4612546,117.3,1.0,1.0,1.0,16.227999999999998,0.042,0.05,0.483,0.044000000000000004,0.02,0.049986,0.193,0.131,0.198,2919.0,0.002,0.42200000000000004,0.32799999999999996,0.09699999999999999,0.71,0.006,0.011000000000000001,0.067,0.013000000000000001,0.019,0.447,0.001,0.002,0.003,0.767,0.0002,0.42100000000000004,0.099,0.8,0.005,0.013000000000000001,0.068,0.015,0.016,0.58,0.003,0.037000000000000005,5.3,53.3,0.7,14.1,0.55,2.3,23.5,5.8,46.5,0.5,9.9,0.11,2.1,22.0
г683863?;97,2070-11-06 16:33:00,Р65,46.0,46.5166667,20.0,46.5166667,3.5751244,0.501325,0.12984300000000001,0.147357,0.11698199999999999,0.038081800000000006,1549.0,1581.0,9.0628963,13932.0,112.1,1.0,1.0,1.0,13.977,0.107,0.05,0.546,0.04,0.02,0.047454,0.114,0.23,0.22899999999999998,4644.0,0.002,0.39299999999999996,0.31,0.11,0.654,0.005,0.011000000000000001,0.067,0.008,0.021,0.45299999999999996,0.001,0.002,0.003,0.78,0.0003,0.41600000000000004,0.10800000000000001,0.78,0.005,0.013999999999999999,0.066,0.009000000000000001,0.015,0.557,0.003,0.035,5.3,49.9,0.4,11.6,0.08,2.0,24.4,5.8,54.6,0.9,11.5,0.11,2.4,22.4
г683863?;98,2070-11-06 17:25:00,Р65,47.0,47.7,23.4,47.7,3.1551577,0.5193800000000001,0.1134,0.1306845,0.130023,0.0386332,1539.0,1579.0,6.922537200000001,13612.820512799999,112.8,1.0,1.0,1.0,10.853,0.087,0.05,0.5720000000000001,0.045,0.02,0.048141,0.141,0.203,0.2,5309.0,0.002,0.37799999999999995,0.324,0.115,0.66,0.006,0.01,0.069,0.008,0.02,0.447,0.001,0.002,0.003,0.7709999999999999,0.0003,0.419,0.114,0.78,0.005,0.012,0.069,0.009000000000000001,0.015,0.581,0.004,0.036000000000000004,4.4,49.0,0.3,17.2,0.46,2.0,24.7,5.4,55.8,0.2,13.6,0.05,2.2,25.9
г683863?;99,2070-11-06 18:19:00,Р65,54.0,45.2,21.2333333,45.2,3.4736206,0.522325,0.125307,0.11629600000000001,0.133176,0.0394164,1543.0,1584.0,6.871436599999999,13761.3814757,116.0,1.0,1.0,1.0,10.164,0.08800000000000001,0.05,0.574,0.044000000000000004,0.02,0.049117,0.152,0.18,0.221,4870.0,0.002,0.375,0.317,0.113,0.687,0.006,0.009000000000000001,0.069,0.01,0.021,0.44,0.002,0.003,0.003,0.785,0.0002,0.418,0.111,0.784,0.005,0.012,0.068,0.01,0.016,0.562,0.004,0.035,5.4,52.4,1.0,13.0,0.16,2.1,24.7,4.3,56.5,0.4,11.9,0.15,2.2,25.5
г683863?;9:,2070-11-06 19:37:00,Р65,37.0,41.8833333,16.6666667,41.8833333,2.0,0.45356499999999994,0.120771,0.114596,0.11425199999999999,0.0385457,1599.0,1586.0,9.7442101,12538.8,111.5,1.0,1.0,1.0,13.604000000000001,,0.05,0.49,0.038,0.02,0.048032,0.124,0.17800000000000002,0.213,3483.0,0.002,0.426,0.317,0.109,0.6859999999999999,0.006,0.011000000000000001,0.073,0.01,0.018000000000000002,0.45399999999999996,0.002,0.003,0.003,0.784,0.0002,0.418,0.109,0.7829999999999999,0.005,0.013000000000000001,0.073,0.01,0.013000000000000001,0.5589999999999999,0.003,0.036000000000000004,4.9,53.3,0.6,15.3,0.12,2.2,24.8,4.6,46.4,0.5,7.7,0.08,2.2,21.4
г683863?;9<,2070-11-06 21:35:00,Р65,23.0,47.216666700000005,25.6,47.216666700000005,2.3785285,0.43517790000000006,0.094689,0.0802875,0.072225,0.0389712,1558.0,1585.0,7.5985122,13021.875,112.4,1.0,1.0,1.0,11.917,,0.05,0.45,0.071,0.02,0.048647,0.075,0.125,0.16699999999999998,5556.0,0.002,0.435,0.335,0.102,0.706,0.008,0.011000000000000001,0.065,0.009000000000000001,0.019,0.495,0.002,0.002,0.003,0.765,0.0001,0.413,0.1,0.777,0.006999999999999999,0.013000000000000001,0.064,0.01,0.015,0.56,0.003,0.037000000000000005,4.4,55.8,0.3,14.5,0.16,2.1,26.2,4.9,59.4,0.2,9.4,0.07,2.3,25.9
г683863?;9>,2070-11-06 23:28:00,Р65,29.0,46.2,20.5,46.2,2.1486042999999997,0.43011499999999997,0.125307,0.093968,0.09258,0.0400626,1536.0,1581.0,9.5815685,12924.8780488,117.8,1.0,1.0,1.0,14.729000000000001,,0.05,0.461,0.062,0.02,0.050022000000000004,0.1,0.146,0.221,4416.0,0.002,0.426,0.316,0.10400000000000001,0.706,0.006,0.01,0.07,0.01,0.016,0.473,0.003,0.003,0.003,0.7759999999999999,0.0002,0.415,0.102,0.7829999999999999,0.005,0.013000000000000001,0.069,0.01,0.015,0.568,0.004,0.036000000000000004,5.3,59.0,0.4,9.0,0.1,2.6,22.6,7.1,60.5,0.5,5.4,0.07,2.7,22.7
г683863?;9?,2070-11-07 00:20:00,Р65,39.0,43.35,21.4833333,41.033333299999995,2.5066667000000002,0.41735500000000003,0.119637,0.10113,0.076176,0.0386723,1574.0,1569.0,10.0617128,12366.795965899999,112.1,1.0,1.0,1.0,13.315,,0.05,0.446,0.07,0.02,0.048286,0.07200000000000001,0.158,0.21100000000000002,4428.0,0.002,0.444,0.314,0.098,0.6890000000000001,0.006999999999999999,0.011000000000000001,0.07,0.009000000000000001,0.017,0.478,0.002,0.002,0.003,0.778,0.0005,0.414,0.099,0.7829999999999999,0.006,0.013000000000000001,0.07,0.01,0.015,0.56,0.004,0.037000000000000005,5.2,55.7,0.4,9.9,0.15,2.6,21.7,5.1,52.3,0.5,5.0,0.08,2.4,21.5
г683863?;:6,2070-11-07 01:13:00,Р65,37.0,41.5166667,19.45,41.5166667,,0.439475,0.143451,0.150615,0.12186,0.0403229,1568.0,1571.0,10.813033,11774.8071979,116.6,1.0,1.0,1.0,14.934000000000001,,0.05,0.467,0.071,0.02,0.050347,0.12,0.235,0.253,3817.0,0.002,0.44,0.3,0.113,0.652,0.006,0.01,0.068,0.008,0.017,0.452,0.002,0.002,0.003,0.763,0.0002,0.414,0.11,0.777,0.005,0.013000000000000001,0.068,0.009000000000000001,0.015,0.5589999999999999,0.004,0.037000000000000005,4.4,43.7,0.5,11.0,0.23,2.2,20.2,6.5,51.6,0.3,14.9,0.1,2.2,23.8
г683863?;:7,2070-11-07 02:02:00,Р65,38.0,40.8666667,21.0,40.8666667,1.5938522,0.419145,0.13211099999999998,0.1505375,0.11854500000000001,0.039772699999999994,1560.0,1571.0,6.197226799999999,11942.857142899999,115.9,1.0,1.0,1.0,8.442,,0.05,0.444,0.057999999999999996,0.02,0.04966,0.115,0.235,0.233,4180.0,0.002,0.43700000000000006,0.308,0.10400000000000001,0.653,0.006,0.011000000000000001,0.068,0.009000000000000001,0.019,0.455,0.002,0.003,0.003,0.773,0.0002,0.415,0.102,0.7829999999999999,0.005,0.013999999999999999,0.068,0.01,0.016,0.5670000000000001,0.003,0.037000000000000005,4.3,50.0,0.5,10.6,0.2,2.4,21.3,4.9,56.8,0.3,10.2,0.07,2.3,25.1
г683863?;:8,2070-11-07 02:51:00,Р65,41.0,41.15,16.3666667,41.15,,0.459875,0.118503,0.1451325,0.102519,0.0390487,1572.0,1575.0,6.7961118,11723.8289206,113.7,1.0,1.0,1.0,9.322000000000001,,0.05,0.49700000000000005,0.059000000000000004,0.02,0.048756,0.09300000000000001,0.22699999999999998,0.209,3198.0,0.002,0.395,0.321,0.091,0.655,0.005,0.011000000000000001,0.057,0.008,0.017,0.466,0.002,0.002,0.004,0.778,0.0003,0.41700000000000004,0.09,0.7809999999999999,0.004,0.012,0.057,0.009000000000000001,0.015,0.565,0.004,0.036000000000000004,4.3,46.1,1.6,9.5,0.17,2.4,19.6,5.2,49.9,0.3,10.3,0.06,2.3,21.7
г683863?;<;,2070-11-08 00:25:00,Р65,35.0,49.8666667,25.55,49.8666667,3.8100847,0.50639,0.115668,0.1441145,0.112767,0.0389367,1554.0,1599.0,9.9882826,14028.962818,115.0,1.0,1.0,1.0,16.575,0.084,0.05,0.555,0.043,0.02,0.048683,0.109,0.225,0.204,5974.0,0.002,0.39399999999999996,0.32,0.127,0.657,0.006999999999999999,0.011000000000000001,0.07200000000000001,0.009000000000000001,0.022000000000000002,0.45299999999999996,0.001,0.003,0.004,0.7609999999999999,0.0003,0.41700000000000004,0.12300000000000001,0.784,0.005,0.013000000000000001,0.068,0.01,0.013000000000000001,0.5770000000000001,0.004,0.036000000000000004,4.7,48.3,0.3,11.3,0.14,2.1,22.5,5.2,47.7,0.3,6.3,0.05,2.4,20.1
г683863?;<<,2070-11-08 01:15:00,Р65,44.0,45.0,29.1666667,45.0,3.7025921000000004,0.52553,0.11907000000000001,0.14389749999999998,0.103485,0.0381273,1536.0,1600.0,9.918066900000001,13754.0571429,113.0,1.0,1.0,1.0,14.822000000000001,0.128,0.05,0.578,0.044000000000000004,0.02,0.047671,0.095,0.225,0.21,6686.0,0.002,0.374,0.32,0.115,0.66,0.006,0.012,0.078,0.006999999999999999,0.02,0.46299999999999997,0.001,0.002,0.003,0.7559999999999999,0.0001,0.419,0.114,0.787,0.006,0.013999999999999999,0.077,0.008,0.016,0.585,0.004,0.036000000000000004,4.4,51.7,1.1,12.4,0.3,2.1,24.7,4.7,59.2,0.7,6.1,0.09,2.2,26.4
г683863?;<>,2070-11-08 02:58:00,Р65,50.0,46.033333299999995,23.1833333,46.033333299999995,3.7559462,0.434835,0.095823,0.0241365,0.064161,0.0387927,1527.0,1588.0,8.488726199999999,13923.7958303,112.7,1.0,1.0,1.0,12.884,,0.05,0.475,0.043,0.02,0.048503,0.087,0.036000000000000004,0.16899999999999998,5380.0,0.002,0.441,0.33799999999999997,0.083,0.762,0.006,0.012,0.061,0.009000000000000001,0.017,0.508,0.002,0.003,0.004,0.777,0.0002,0.418,0.08199999999999999,0.784,0.005,0.013999999999999999,0.06,0.011000000000000001,0.013000000000000001,0.569,0.003,0.038,5.2,50.2,0.9,9.9,0.21,2.6,19.3,6.0,50.7,0.8,4.9,0.08,2.6,19.8
г683863?;<?,2070-11-08 03:49:00,Р65,54.0,47.5166667,18.3833333,47.5166667,3.0,0.46669499999999997,0.109431,0.09677899999999999,0.105234,0.0383296,1565.0,1567.0,10.162730999999999,13704.8050771,113.4,1.0,1.0,1.0,16.043,0.065,0.05,0.509,0.04,0.02,0.047924,0.11800000000000001,0.15,0.193,4199.0,0.002,0.409,0.326,0.09,0.7,0.005,0.012,0.061,0.01,0.019,0.466,0.001,0.003,0.004,0.775,0.0003,0.418,0.09,0.7859999999999999,0.005,0.012,0.061,0.011000000000000001,0.016,0.5720000000000001,0.004,0.037000000000000005,5.0,53.5,1.3,15.3,0.29,2.2,24.5,5.4,50.7,0.3,9.5,0.11,2.1,23.8
г683863?;=>,2070-11-08 20:53:00,Р65,40.0,50.1333333,31.3333333,49.8666667,3.4162727999999993,0.4293844,0.168399,0.155754,0.099612,0.0392659,1542.0,1573.0,5.6914992,11558.2978723,113.9,1.0,1.0,1.0,9.206,0.248,0.05,0.391,0.095,0.02,0.049298,0.084,0.244,0.297,6036.0,0.002,0.41700000000000004,0.276,0.09300000000000001,0.659,0.006,0.012,0.073,0.008,0.017,0.475,0.002,0.035,0.005,0.753,0.0005,0.415,0.092,0.794,0.006,0.012,0.073,0.009000000000000001,0.015,0.569,0.004,0.036000000000000004,5.2,57.5,0.7,11.5,0.08,2.6,22.3,4.6,57.4,0.3,8.5,0.09,2.2,25.9
