#,химшлак последний Al2O3,химшлак последний CaO,химшлак последний R,химшлак последний SiO2
2819,4.4951697118,56.0320825454,2.68,23.2673286598
2820,4.0011114261,55.8825661808,2.4,24.4461181454
2821,4.4771326678,54.7085669216,2.49,23.1312135564
2822,4.7327300697,57.2930493761,2.68,22.5523068529
2823,4.8467889876,57.7118023612,2.67,23.0212096675
2824,4.4995290605,57.2682291314,2.68,23.1658254983
2825,4.4202252194,57.8789421975,2.68,23.9747146502
2826,4.7196325293,56.0358660033,2.55,23.0303773457
2827,4.2107991359,56.2607684842,2.38,24.52859798
2828,4.5844345781,57.5349210242,2.68,23.4870210936
2829,3.9605452315,55.6913334561,2.37,24.7226226216
2830,4.4961542869,53.4056050885,2.41,22.7545927172
2831,4.5164768834,56.1084334635,2.65,23.0499128589
2832,4.6709494811,55.8041204832,2.55,22.8510721933
2833,5.2496533539,55.9271578812,2.66,22.482934358
2834,4.441710023,57.9647655553,2.67,23.369737475
2835,4.7919586403,57.1761029519,2.55,22.8725923825
2836,4.4038343852,57.7635360543,2.57,23.3154238806
2837,4.2070118981,55.9118631375,2.26,24.4766303169
2838,4.3287614297,55.7530324444,2.42,23.5445600327
2839,4.578847797,56.0096960075,2.55,23.6184091252
2840,4.2792570985,55.8247790556,2.47,24.1847753033
2841,4.7531764373,56.5369542568,2.61,23.1247587817
2842,4.5749968973,56.7736588388,2.65,23.6067943127
2843,4.0529437592,55.3600116372,2.34,24.4820284393
2844,4.7927910822,60.1085497858,2.66,23.8953996963
2845,3.7518540528,56.6988328372,2.42,25.8559749053
2846,4.4957240671,55.0196420812,2.2,23.7617159305
2847,4.5335501199,55.5136051304,2.38,23.3222028388
2848,4.2756965851,55.8547254498,2.4,24.1617607374
2849,4.3624442347,58.4549401391,2.67,24.5605861638
2850,4.3220838463,56.4760014778,2.58,24.2221411589
2851,4.4917560168,55.0047063769,2.4,23.1167159082
2852,4.3097627835,57.9587436149,2.67,23.9426778193
2853,4.6904885931,58.8105741157,2.56,23.2106527262
2854,4.6065982466,58.5468058013,2.53,23.8996287972
2855,4.1381946665,56.7753016839,2.68,24.2161459364
2856,4.0135440362,55.8781002971,2.41,24.5480115401
2857,4.7084798221,57.6387998576,2.56,23.7011234607
2858,4.6344705139,56.870737895,2.53,24.0491899639
2859,4.1802152816,56.2700390254,2.55,24.3348645631
2860,4.7885963192,56.9028614495,2.65,23.2210019868
2861,4.3772437053,56.4236771878,2.59,23.6038042329
2862,4.3990230753,55.6388660072,2.44,23.8849721035
2863,5.6920916017,58.2749383306,2.59,21.2645329613
2864,3.661365778,57.532415252,2.52,25.9824763762
2865,4.1305554863,56.6305374065,2.5,24.1562164062
2866,3.8516054422,55.9746916267,2.39,25.292413106
2867,4.3856414666,57.091720314,2.68,23.2539004275
2868,4.3744252485,58.0651645445,2.68,23.7562032044
2869,4.4776755259,59.3285280389,2.66,23.8937646039
2870,4.2642914097,58.2667192504,2.59,24.0089826291
2871,4.4901525701,58.6285114025,2.68,23.78216468
2872,4.3326172166,58.3200925121,2.55,24.0519255597
2873,4.8411719199,58.373529613,2.66,23.2320117146
2874,4.0421998937,59.2062392291,2.5,24.7476765551
2875,4.6737415802,56.6962443378,2.54,23.0172792471
2876,4.6744571977,58.7677030084,2.67,23.1941299764
2877,4.7222295021,56.7988637983,2.63,23.2841447204
2878,4.2793615243,57.0927254774,2.65,24.2420484379
2879,4.262208296,54.0238156248,2.12,24.3451091742
2880,3.90689998,53.9461216291,2.15,24.6478308737
2881,3.9681304254,54.5447333378,2.1,24.9019649454
2882,4.0299247218,58.0982822278,2.57,24.7276929927
2883,5.0377301028,56.068429559,2.39,22.8685745704
2884,5.1316091735,56.4094955678,2.53,22.5731347154
2885,4.0730985591,54.5436951269,2.09,24.8784499073
2886,3.9184007799,55.3269444235,2.16,25.1159237152
2887,3.5349102959,55.7062824412,2.18,26.1429452924
2888,4.6715813226,56.7212292485,2.46,23.7627821178
2889,5.2295422938,57.5131986023,2.66,22.4378511109
2890,4.3605839171,54.7645161895,2.44,23.9405789619
2891,4.5817946097,56.274188939,2.54,23.7151393443
2892,4.4773832534,56.0116348485,2.4,23.6405362761
2893,4.7697568038,54.9773444652,2.2,24.1147130848
2894,4.7804441617,57.4715762975,2.66,23.5368409708
2895,4.3203719407,55.5850422237,2.34,23.9332276464
2896,4.024568395,56.4305420063,2.59,25.2549274713
2897,3.8853463547,56.0509203331,2.56,25.2450477844
2898,3.7547422063,53.1404059026,2.1,25.9498948074
2899,4.1937695688,58.4823166837,2.42,24.1190529319
2900,4.379895156,56.1592861877,2.42,23.7463844226
2901,4.3355500773,55.9470297622,2.21,24.0067917121
2902,6.0814997826,60.3997215996,2.54,21.2762634846
2903,5.0117805095,56.9490499067,2.54,22.7401139526
2904,4.5885500775,58.0278696672,2.68,22.990937361
2905,4.2455349811,56.7683351632,2.41,24.4106670082
2906,4.5184250222,57.1424076545,2.41,23.5849637352
2907,4.5301028183,58.3341434268,2.59,23.606615242
2908,5.0122131165,57.840784363,2.54,22.8267564428
2909,4.2248126158,55.9732265057,2.35,24.0759614749
2910,4.5343429108,55.5557047178,2.38,23.4232584529
2911,4.8523434259,56.0785766145,2.4,23.0511884227
2912,4.64260349,56.5098263592,2.48,23.6414996354
2913,4.5807441469,56.9051628995,2.39,23.6212992499
2914,4.3114244504,57.0238896153,2.56,23.8630528976
2915,5.1302519315,56.4160789902,2.38,22.4554884053
2916,4.7334464386,56.9301018647,2.44,23.8328034535
2917,4.1719127426,56.6410831021,2.42,24.3321511706
2918,4.6627470831,56.6128642899,2.48,23.8910255102
2919,5.2323995733,56.8575905119,2.35,22.8711551248
2920,4.5427625832,55.0657884101,2.09,24.3861030884
2921,4.2469582128,58.2087147148,2.59,24.7595225847
2922,3.9591383109,58.679143836,2.54,25.3416247988
2923,4.5067257891,57.2180860349,2.43,24.3862149002
2924,4.3388072955,55.5261000894,2.28,23.203374391
2925,4.083157862,55.4182007412,2.19,24.7046384818
2926,4.5450523477,57.3540736121,2.42,24.2373960421
2927,4.1504500073,57.5109666244,2.53,24.5596676845
2928,4.5654511608,56.6335051715,2.42,23.9727270475
2929,4.223776775,54.7659925118,2.15,24.0714486909
2930,4.234864804,56.3262635903,2.4,23.9074764998
2931,4.4601846669,55.9137339344,2.23,23.9466326833
2932,4.3073317077,55.1866336305,2.37,23.8269232584
2933,5.3270000672,57.0633533014,2.54,21.7404111805
2934,5.4578876737,56.6694654125,2.38,22.4737609334
2935,4.121517052,57.0846735538,2.54,24.2104389718
2936,4.1300244499,55.6733761437,2.34,24.6639711447
2937,4.1773729756,56.1405526698,2.48,24.0656161908
2938,4.6067576617,56.2570792955,2.48,23.9451419834
2939,4.1380563825,55.2628264008,2.3,24.1387487129
2940,5.2374110611,56.4123498974,2.4,22.5769302549
2941,4.895144883,56.8247438717,2.52,23.6904767864
2942,4.2783092121,58.0749345085,2.53,24.3683454991
2943,4.6067283131,57.3562316125,2.67,23.5591480898
2944,4.9746954245,57.5307010524,2.46,23.4660969164
2945,4.7736376135,57.4931595272,2.57,23.4711800614
2946,4.6458595639,57.3123424995,2.51,24.1804606004
2947,4.2759634528,58.716922864,2.6,24.5003840264
2948,4.7872958498,56.9793147306,2.45,23.7155570512
2949,4.768071179,57.7280425059,2.52,23.9482985681
2950,4.4998290584,55.6793064803,2.47,24.2966002982
2951,3.8992296389,56.2170342885,2.38,25.9610661721
2952,4.3641300975,57.9870223255,2.53,24.6386876801
2953,4.9117296772,58.4678002095,2.66,23.3227874515
2954,4.7612426461,57.9389381165,2.59,23.6041167931
2955,4.4426746803,57.8197752914,2.68,23.7466348967
2956,4.1909702468,55.6246360902,2.41,24.1964026297
2957,4.2052868697,56.6024703373,2.39,24.5489256744
2958,5.3726060077,59.8881503474,2.59,23.0544375367
2959,5.22940972,57.750981035,2.59,22.8818250368
2960,4.6520139698,56.8287428609,2.67,23.5197298313
2961,4.260040643,56.6778099016,2.52,24.460979272
2962,3.0716029225,54.1428552273,2.16,25.9238842504
2963,4.5620787127,55.9487284356,2.32,24.0336251642
2964,5.0954621434,56.8765560259,2.55,22.6750211204
2965,5.989865363,58.8017361523,2.52,21.3908166113
2966,4.2436727271,54.772648601,2.15,24.7306432068
2967,3.8469058626,55.3704049513,2.13,25.3552660744
2968,4.5469662614,56.3848903339,2.09,26.6024324125
2969,4.7341926947,58.5151773536,2.68,23.2557709107
2970,5.4774432817,57.7169336455,2.55,22.3210453144
2971,3.9755136846,54.6688704396,2.13,25.6043661323
2972,3.7404069859,56.0475170446,2.4,25.7974904241
2973,4.2303870075,56.5018489977,2.4,24.7029563135
2974,4.2360081397,55.72827575,2.16,24.5156258562
2975,4.2885268786,55.4083602224,2.22,24.5512284381
2976,3.7808940637,55.0726591108,2.1,26.0599250893
2977,3.6475426855,55.433804744,2.3,25.4529812222
2978,3.8103325646,55.766239839,2.11,26.16343263
2979,3.9534460525,56.0217815321,2.19,25.0667696246
2980,4.0905706465,54.5665637242,2.1,25.0853587089
2981,4.0731633946,56.9029467929,2.68,24.1616718762
2982,4.1144611018,57.5864366255,2.66,24.3154032405
2983,4.1699871018,55.9833773153,2.31,24.1567681296
2984,4.2726993719,58.0522197449,2.54,24.1022852392
2985,4.281429577,55.8952695109,2.41,23.9021997013
2986,3.9943093849,57.5912348815,2.68,24.9583585657
2987,5.3180257106,56.4894225485,2.49,21.7179690185
2988,4.4953685345,56.3062747137,2.39,23.8208681436
2989,4.1283072276,56.3019248662,2.24,24.3554382176
2990,4.1624559797,56.1010928104,2.38,24.2708827671
2991,4.5496345728,56.70198829,2.2,23.8865388994
2992,4.4154607861,54.7651571201,2.38,24.6366338864
2993,4.8619540614,56.2165696303,2.49,22.8200243106
2994,4.7169226333,56.5469050166,2.49,23.5097409685
2995,4.5207826638,55.9259166578,2.53,23.359497816
2996,4.4706611783,58.3598739498,2.66,23.7255807131
2997,4.3012176004,55.6155518688,2.48,23.7399657937
2998,4.075456476,55.8347617352,2.34,25.4966744429
2999,4.8317934009,55.2303877262,2.36,23.0172502803
3000,4.6551579429,55.4688238764,2.39,23.4562831445
3001,3.9713761768,55.5496239557,2.14,25.8876327196
3002,4.1934460785,56.7904642409,2.68,24.1088140358
3003,4.1424402115,59.2628262207,2.21,27.4204629713
3004,5.2727688434,57.2650560771,2.51,22.6818764693
3005,4.4136952466,55.977840607,2.67,23.6672279434
3006,3.8255077759,55.1089930703,2.36,25.2589863541
3007,3.5977067395,54.0788187961,2.11,25.8029457391
3008,4.247369631,58.0206604155,2.67,24.6488057594
3009,4.2637043105,55.0707423058,2.25,24.280889477
3010,4.1186919066,58.1639574348,2.68,24.3338128975
3011,4.261490255,54.7625388363,2.48,23.343674976
3012,4.1017271291,55.4503723356,2.38,24.9259035685
3013,4.1464242551,56.7467282311,2.22,24.6225052394
3014,4.0305131258,53.0842822199,2.11,24.0072340476
3015,4.3795181076,57.0195447529,2.56,23.9478559608
3016,3.943710515,53.9918187365,2.17,24.3954510401
3017,4.069624527,56.5972215516,2.58,24.1639881953
3018,4.3104350343,55.7859658779,2.41,24.2697878719
3019,4.3118694545,56.5556482952,2.57,24.0516292414
3020,4.3453802256,55.4086969984,2.39,24.1051566636
3021,4.0303574475,55.2381204638,2.39,24.2091760715
3022,4.3896160044,55.0783557605,2.36,23.7022204105
3023,4.2891226232,58.3462957009,2.67,24.4510667737
3024,4.2327162964,55.4400364143,2.49,24.2299613478
3025,4.215881937,55.7281000018,2.25,24.9632675624
3026,3.9408143418,57.0671903612,2.46,24.8262475589
3027,4.1358898541,54.7099922561,2.49,24.3028867853
3028,4.7669520164,57.7232006098,2.67,23.4664306827
3029,4.063152263,57.6411085465,2.68,24.6651054103
3030,4.422461183,57.4941838539,2.68,23.8801867672
3031,4.1364766287,57.3324116957,2.58,24.8500006443
3032,4.2010664712,56.0338524904,2.39,24.821970222
3033,4.7396916091,56.133437884,2.45,23.5600068729
3034,3.6783798502,55.6638467149,2.35,25.7596797025
3035,3.9371668473,57.3921296841,2.53,25.5404087117
3036,3.6332802461,55.5771490304,2.19,26.0309118534
3037,4.2836609544,56.9442637704,2.49,24.4450113405
3038,5.1181026225,57.5323716002,2.68,22.4132727345
3039,3.9688030538,55.2612112544,2.41,24.4998900981
3040,6.2975093429,58.4681095265,2.56,20.8942109069
3041,5.5734630426,59.6082467592,2.68,22.4220082578
3042,5.9720376921,59.0306323454,2.64,21.2695061542
3043,5.2064084774,58.4912734034,2.66,22.5655506608
3044,5.1114798543,58.1007860119,2.65,22.9112887329
3045,4.3319934195,57.2430842429,2.68,24.0624816636
3046,5.121781314,56.7690524623,2.5,22.9426581428
3047,5.0516833415,58.1906314801,2.67,22.7625945037
3048,5.0099658215,58.909701335,2.68,22.9025467163
3049,5.2103297715,58.4390387022,2.68,22.6118565696
3050,4.2400754294,58.0207897505,2.68,24.1690833618
3051,4.7106142294,59.7679569214,2.68,23.743083674
3052,4.9386920945,59.5990236504,2.66,23.5230570314
3053,4.8160128998,59.7965802382,2.66,23.6522260844
3054,5.0661108188,59.4352218469,2.68,23.0482602636
3055,4.1786008259,57.9777133233,2.68,24.2523011711
3056,5.5261502205,60.207183393,2.65,22.9303019637
3057,4.7700629144,58.3960711685,2.61,23.4630117027
3058,4.9919412808,58.173457811,2.59,23.1665323673
3059,4.6964414209,57.8537613806,2.61,23.6361128583
3060,3.9932239713,58.2648963356,2.67,25.4291242036
3061,4.8980385188,59.5401812651,2.65,23.9985873299
3062,4.9541490392,57.6239914001,2.53,23.3909148134
3063,4.7209817455,58.8152887631,2.68,23.7842894004
3064,4.3709684228,56.1456826643,2.39,24.6122530079
3065,3.933293998,54.992429287,2.39,24.8564229398
3066,4.8230197707,55.9022434415,2.6,22.8636114718
3067,5.4437211738,58.0261884916,2.48,22.1966315978
3068,5.4751316816,58.0032911291,2.56,21.5722666399
3069,4.9117663457,57.9579768346,2.59,22.467248853
3070,4.0871216098,55.8731522133,2.4,24.6262025917
3071,4.658509683,58.180935973,2.54,23.4095322937
3072,4.9491143623,59.059927423,2.68,22.8097396619
3073,5.1369310616,60.5942960652,2.57,23.3009856331
3074,5.0092430951,58.5762028558,2.68,22.5265180923
3075,4.495739277,57.3664517802,2.41,23.5798639426
3076,4.8791559067,58.1748524663,2.56,22.9348520943
3077,4.8679294817,59.467213566,2.68,23.1838974605
3078,4.8882439902,56.551679055,2.42,22.9001089533
3079,4.4955186911,53.5302261921,2.17,23.2886232637
3080,4.6379031476,56.5075591112,2.48,23.3198638153
3081,4.083255673,59.5416006945,2.58,25.0621690575
3082,5.1137789667,57.5120123365,2.67,22.5664033371
3083,4.7085952472,57.512960559,2.68,23.3887409981
3084,4.2890923862,57.184816406,2.67,23.963895912
3085,4.7299355451,57.8159351726,2.54,23.6815716015
3086,3.6670002748,56.0534544264,2.12,26.000019672
3087,4.7267497816,58.0159773578,2.56,23.5337914699
3088,4.9337545837,57.821198969,2.61,22.9337028238
3089,4.0521900497,58.5318983594,2.68,24.9356788076
3090,4.7008838546,57.1817515715,2.41,23.3679787965
3091,4.0511836338,56.5964819666,2.51,24.451704777
3092,3.8481379049,55.1984416998,2.13,25.6017672023
3093,5.1413606323,58.7126068859,2.68,22.6662991994
3094,4.5472965981,57.7017458239,2.68,23.899133556
3095,5.912966936,57.2239934737,2.47,21.8823085685
3096,4.736237097,57.9052152262,2.67,23.8425324907
3097,5.1410389517,57.6245730716,2.52,22.9745851037
3098,5.0946496841,56.8298357583,2.38,23.2921578073
3099,4.6786626532,56.6347890373,2.39,23.8281933702
3100,5.8100940498,57.175363444,2.44,21.7490938571
3101,5.2477173706,58.3416942702,2.56,22.5636813006
3102,4.6996577767,56.2728795354,2.32,24.0496101354
3103,5.3968523177,57.2342636729,2.54,22.141357276
3104,5.0518917979,56.3027043756,2.47,22.3879867664
3105,6.4765203819,57.1824278829,2.55,20.4552651683
3106,4.7387818371,54.8051378034,2.36,23.0100057117
3107,4.8792709162,54.8281951157,2.18,23.117345412
3108,4.9092279514,56.8880960378,2.45,23.4128792446
3109,4.3492450468,53.3488860339,2.14,24.0131146185
3110,6.1014379173,56.4287694061,2.4,21.3453948626
3111,5.0280169636,54.5434149047,2.16,23.3194120851
3112,5.0091991779,54.5736818544,2.39,22.4506938538
3113,5.3776012991,55.9614000704,2.54,22.0723710568
3114,4.7130361702,53.6430573014,2.41,22.6926678265
3115,5.3046587556,55.4000041577,2.39,22.1807294217
3116,4.3298691443,53.8757133124,2.11,24.5304637169
3117,4.9468835218,55.8284240165,2.47,22.968220889
3118,5.7324598768,57.9950507887,2.54,21.3991115849
3119,5.4223123484,56.2782732862,2.51,21.5407231109
3120,4.7978965988,54.935385512,2.36,23.598485495
3121,4.6098896308,54.3232800811,2.15,24.0932327548
3122,4.8557974645,54.8988216874,2.15,23.159065383
3123,5.522850494,56.1695093823,2.4,21.942864457
3124,4.6863489049,53.7823200481,2.14,23.8169980737
3125,5.1867140531,57.1182862334,2.45,22.4474473301
3126,4.6589228829,55.8666563492,2.17,23.9927192693
3127,4.2360895729,54.3739023763,2.09,25.3206918609
3128,4.5431900232,54.7207306125,2.09,24.5864478607
3129,4.6397990216,55.4482245263,2.15,23.547471455
3130,4.8693108043,56.9142162941,2.42,23.4221604177
3131,5.5785524453,55.4168782681,2.57,21.2910914057
3132,4.4708204803,54.8311249674,2.1,24.3745828695
3133,4.8000844416,56.9659815935,2.4,23.7169445562
3134,5.3471971627,57.9221913182,2.55,22.4575184851
3135,5.8138941806,58.5234087442,2.59,21.5742641192
3136,5.2071006741,55.1729561959,2.39,22.1976301856
3137,5.3957670564,59.4064697022,2.68,22.1890300636
3138,5.3591408216,57.0508003965,2.4,22.5679113204
3139,5.9885110797,59.8847978862,2.68,20.9475318099
3140,5.2864107228,54.4227660472,2.11,23.1253476895
3141,5.1732011521,55.6829554218,2.47,22.4712985396
3142,5.6869583764,58.9859721054,2.66,21.5040720004
3143,5.3585105387,55.5325046237,2.42,21.7153205988
3144,5.7591748767,55.8061120857,2.48,21.5259876997
3145,5.5112267539,55.619408074,2.15,22.5914350029
3146,5.3410535634,57.8610250039,2.54,21.6228641226
3147,5.6264587475,53.4543042238,2.11,21.5336301797
3148,5.989994417,55.4843078487,2.39,21.0321788408
3149,5.768207513,55.7041512096,2.39,21.1049080966
3150,6.1848607716,56.9487012699,2.48,20.6221779028
3151,4.939797819,54.0309743642,2.14,23.2795597753
3152,5.081292214,53.6327069367,2.16,22.7654007803
3153,5.3855596415,56.0625569043,2.19,22.9760007694
3154,5.0756003288,54.44930071,2.2,22.6702612788
3155,5.2538872302,54.9217393927,2.21,22.9629441639
3156,5.2270935689,55.8777519811,2.18,22.4803313495
3157,4.7841725323,55.6754670819,2.39,22.9210652517
3158,4.8089727696,55.7991699016,2.37,23.1093189488
3159,4.7211038084,56.7835837347,2.68,22.9355857768
3160,5.4641262297,56.85142315,2.54,21.4974668887
3161,5.2147395369,57.1411906034,2.58,22.544083117
3162,5.3925140199,56.9663068461,2.36,22.3367784238
3163,4.9485351709,58.3123409872,2.59,23.0776207692
3164,5.4281842465,57.8436645765,2.58,22.5326065283
3165,4.4531954688,56.1696477263,2.19,24.660819214
3166,5.1288597535,58.2116972219,2.67,22.7615498878
3167,5.0422046723,57.1402329781,2.34,24.4334417222
3168,4.6728325082,55.6811950457,2.1,24.0177865052
3169,4.5766150198,55.1750728452,2.18,24.0152578607
3170,4.8105676656,55.841362451,2.18,23.7032978867
3171,4.5415744063,54.2103894517,2.1,24.5073494671
3172,4.9848857705,56.2556404256,2.4,22.9536549615
3173,5.0262016914,57.0320148506,2.39,22.7293558422
3174,4.7037734249,56.8969250528,2.4,23.4322895203
3175,5.7196072233,56.2684970752,2.15,21.6165900521
3176,5.2015028722,56.2281933369,2.2,22.1759926862
3177,5.239594995,56.9145906534,2.39,22.2481172295
3178,4.6660173634,57.3300394516,2.42,23.6118110744
3179,4.6525820619,55.1880346454,2.18,23.2886488445
3180,5.1076974584,56.8041315849,2.38,22.4758991787
3181,5.0331470939,58.2606293901,2.41,22.7985250321
3182,5.4835336708,58.1384427545,2.4,22.0161402571
3183,5.2420216109,55.9667175313,2.4,22.3574535746
3184,4.8583106975,54.8063218628,2.17,23.0710035139
3185,5.1274111747,54.9357052835,2.18,22.3553641787
3186,5.7274429413,57.5219179135,2.4,21.8629994541
3187,5.629011393,57.5202254965,2.38,22.6451192652
3188,4.7048202292,55.8816892765,2.19,23.9093137335
3189,4.9658393204,55.5401276375,2.17,23.4991777687
3190,4.9003889728,56.0697377749,2.2,23.727355381
3191,5.1722077633,55.9944802417,2.37,22.7242147748
3192,5.5040069475,57.618530235,2.21,23.0499475619
3193,5.034323477,56.0553256,2.22,23.5297745894
3194,5.3655091473,57.3713768278,2.53,22.1289361982
3195,4.8012724872,56.0847070214,2.38,23.6289684401
3196,7.3850790138,56.4815593913,2.5,18.430393718
3197,5.104054342,55.3241740109,2.2,23.5146777517
3198,6.1546968456,58.1372427632,2.46,21.4365612221
3199,5.452073041,58.8918348781,2.54,21.9964580574
3200,4.9866326217,57.1530756921,2.38,23.3268112591
3201,5.2384459654,57.504723518,2.53,22.4048486844
3202,5.1892617329,56.9001278556,2.46,23.2157943488
3203,5.5454979393,54.3202453869,2.35,21.9960616284
3204,4.4551772245,55.2758862526,2.14,24.0656202032
3205,5.0742079821,57.0238982833,2.45,23.2143054039
